URL,Poet Name,Birth Year,Death Year,Extra Info
/wiki/Antoni_S%C5%82onimski,Antoni Słonimski,1895,1976,"Antoni Słonimski (1895–1976), Polish poet, playwright and artist"
/wiki/Juliusz_S%C5%82owacki,Juliusz Słowacki,1809,1849,"Juliusz Słowacki (1809–1849), Polish Romantic poet; one of ""Three Bards"" of Polish literature"
/wiki/Boris_Slutsky,Boris Slutsky,1919,1986,"Boris Slutsky (1919–1986), Russian poet"
/wiki/Christopher_Smart,Christopher Smart,1722,1771,"Christopher Smart (1722–1771), English poet and playwright"
/wiki/Hristo_Smirnenski,Hristo Smirnenski,1898,1923,"Hristo Smirnenski (1898–1923), Bulgarian poet and writer"
/wiki/Bruce_Smith_(poet),Bruce Smith,1946,unknown,"Bruce Smith (born 1946), American poet"
/wiki/Charlotte_Turner_Smith,Charlotte Turner Smith,1749,1806,"Charlotte Turner Smith (1749–1806), English Romantic poet and novelist"
/wiki/Clark_Ashton_Smith,Clark Ashton Smith,1893,1961,"Clark Ashton Smith (1893–1961), American poet, sculptor, and author"
/wiki/Margaret_Smith_(poet),Margaret Smith,1958,unknown,"Margaret Smith (born 1958), American poet, musician, and artist"
/wiki/Patti_Smith,Patti Smith,1946,unknown,"Patti Smith (born 1946), American singer-songwriter, poet, and visual artist"
/wiki/Stevie_Smith,Stevie Smith,1902,1971,"Stevie Smith (1902–1971), English poet and novelist"
/wiki/Sydney_Goodsir_Smith,Sydney Goodsir Smith,1915,1975,"Sydney Goodsir Smith (1915–1975), Scots poet in Lallans"
/wiki/Tracy_K._Smith,Tracy K. Smith,1972,unknown,"Tracy K. Smith (born 1972), American poet, 2012 Pulitzer Prize for Poetry"
/wiki/William_Jay_Smith,William Jay Smith,1918,unknown,"William Jay Smith (born 1918), American poet; US Poet Laureate 1968–1970"
/wiki/Tobias_Smollett,Tobias Smollett,1721,1771,"Tobias Smollett (1721–1771), Scottish poet and author"
/wiki/William_De_Witt_Snodgrass,William De Witt Snodgrass,1926,2009,"William De Witt Snodgrass (1926–2009), American poet; 1960 Pulitzer Prize for Poetry"
/wiki/Gary_Snyder,Gary Snyder,1930,unknown,"Gary Snyder (born 1930), American poet, essayist, and environmentalist; 1975 Pulitzer Prize for Poetry"
/wiki/Edith_S%C3%B6dergran,Edith Södergran,1892,1923,"Edith Södergran (1892–1923), Swedish-speaking Finnish poet"
/wiki/Iio_S%C5%8Dgi,Sōgi,1421,1502,"Sōgi (1421–1502), Japanese waka and renga poet"
/wiki/David_Solway,David Solway,1941,unknown,"David Solway (born 1941), Canadian poet, educational theorist, and travel writer"
/wiki/William_Somervile,William Somervile,1675,1742,"William Somervile (1675–1742), English poet"
/wiki/Sophocles,Sophocles,496 BC,406 BC,"Sophocles, (c. 496 – 406 BC), Athenian tragedian"
/wiki/Charles_Sorley,Charles Sorley,1895,1915,"Charles Sorley (1895–1915), English war poet of World War I"
/wiki/Gary_Soto,Gary Soto,1952,unknown,"Gary Soto (born 1952), Mexican-American author and poet"
/wiki/William_Soutar,William Soutar,1898,1943,"William Soutar (1898–1943), Scottish poet in English and Braid Scots"
/wiki/Caroline_Anne_Southey,Caroline Anne Southey,1786,1854,"Caroline Anne Southey (1786–1854), English poet"
/wiki/Robert_Southey,Robert Southey,1774,1843,"Robert Southey (1774–1843), English Romantic poet, Lake Poet and UK Poet Laureate (1813–43)"
/wiki/Robert_Southwell_(jesuit),Robert Southwell,1561,1595,"Robert Southwell (1561–1595), English Catholic Jesuit priest, poet and clandestine missionary"
/wiki/Wole_Soyinka,Wole Soyinka,1934,unknown,"Wole Soyinka (born 1934), Nigerian poet and playwright and poet; 1986 Nobel Prize in Literature"
/wiki/Bernard_Spencer,Bernard Spencer,1909,1963,"Bernard Spencer (1909–1963), English poet, translator, and editor"
/wiki/Stephen_Spender,Stephen Spender,1909,1995,"Stephen Spender (1909–1995), English poet, novelist. and essayist; US Poet Laureate 1965–66"
/wiki/Edmund_Spenser,Edmund Spenser,1552,1599,"Edmund Spenser (1552–1599), English poet best known for The Faerie Queene"
/wiki/Edward_Stachura,Edward Stachura,1937,1979,"Edward Stachura (1937–1979), poet, prose writer and translator"
/wiki/Leopold_Staff,Leopold Staff,1878,1957,"Leopold Staff (1878–1957), Polish poet"
/wiki/William_Stafford_(poet),William Stafford,1914,1993,"William Stafford (1914–1993), American poet and pacifist; US Poet Laureate 1970–71"
/wiki/A.E._Stallings,A.E. Stallings,1968,unknown,"A.E. Stallings (born 1968), American poet and translator"
/wiki/Jon_Stallworthy,Jon Stallworthy,1935,unknown,"Jon Stallworthy (born 1935), English academic, poet and literary critic"
/wiki/Harold_Standish,Harold Standish,1919,1972,"Harold Standish (1919–1972), Canadian poet and novelist"
/wiki/Nichita_St%C4%83nescu,Nichita Stănescu,1933,1983,"Nichita Stănescu (1933–1983), Romanian poet"
/wiki/Ann_Stanford,Ann Stanford,1916,1987,"Ann Stanford (1916–1987), American poet"
/wiki/Anna_Stanis%C5%82awska,Anna Stanisławska,1651,1701,"Anna Stanisławska (1651–1701), Polish poet"
/wiki/George_Starbuck,George Starbuck,1931,1996,"George Starbuck (1931–1996), American neo-formalist poet"
/wiki/Andrzej_Stasiuk,Andrzej Stasiuk,1960,unknown,"Andrzej Stasiuk (born 1960), Polish poet and novelist"
/wiki/Statius,Statius,45,96,"Statius (c. 45–96), Roman poet"
/wiki/Christian_Karlson_Stead,Christian Karlson Stead,1932,unknown,"Christian Karlson Stead, ONZ, CBE (born 1932), New Zealand novelist, poet and critic"
/wiki/Stesichorus,Stesichorus,640 BC,555 BC,"Stesichorus (c. 640–555 BC), Greek lyric poet"
/wiki/Joseph_Stefan,Joseph Stefan,1835,1893,"Joseph Stefan (1835–1893), Carinthian Slovene physicist, mathematician, and poet, living in Austria"
/wiki/Stefan_Stefanovi%C4%87,Stefan Stefanović,1807,1828,"Stefan Stefanović (1807–1828), Serbian poet"
/wiki/Gertrude_Stein,Gertrude Stein,1874,1946,"Gertrude Stein (1874–1946), American Modernist innovator in prose and poetry, and art collector"
/wiki/Eric_Stenbock,Eric Stenbock,1860,1895,"Eric Stenbock (1860–1895), Baltic German poet and writer of macabre fantastic fiction"
/wiki/Mattie_Stepanek,Mattie Stepanek,1990,2004,"Mattie Stepanek (1990–2004), American poet and advocate"
/wiki/George_Stepney,George Stepney,1663,1707,"George Stepney (1663–1707), English poet and diplomat"
/wiki/Anatol_Stern,Anatol Stern,1899,1968,"Anatol Stern (1899–1968), Polish poet and art critic"
/wiki/Gerald_Stern,Gerald Stern,1925,unknown,"Gerald Stern (born 1925), American poet"
/wiki/Marinko_Stevanovi%C4%87,Marinko Stevanović,1961,unknown,"Marinko Stevanović (born 1961), Bosnian poet"
/wiki/C._J._Stevens,C. J. Stevens,1927,unknown,"C. J. Stevens (born 1927), American writer of poetry, short stories, and biography"
/wiki/Wallace_Stevens,Wallace Stevens,1880,1955,"Wallace Stevens (1880–1955), American Modernist poet"
/wiki/Robert_Louis_Stevenson,Robert Louis Stevenson,1850,1894,"Robert Louis Stevenson (1850–1894), Scottish novelist, poet, and travel writer"
/wiki/Margo_Taft_Stever,Margo Taft Stever,unknown,unknown,"Margo Taft Stever, American poet"
/wiki/Trumbull_Stickney,Trumbull Stickney,1874,1904,"Trumbull Stickney (1874–1904), American classical scholar and poet"
/wiki/James_Still,James Still,1906,2001,"James Still (1906–2001), American poet, novelist and folklorist"
/wiki/Milica_Stojadinovi%C4%87-Srpkinja,Milica Stojadinović-Srpkinja,1828,1878,"Milica Stojadinović-Srpkinja (1828–1878), Serbian poet"
/wiki/Dejan_Stojanovi%C4%87_(writer),Dejan Stojanović,1959,unknown,"Dejan Stojanović (born 1959), Serbian-American poet, writer, and philosopher"
/wiki/Donna_J._Stone,Donna J. Stone,1933,1994,"Donna J. Stone (1933–1994), American poet and philanthropist"
/wiki/Ruth_Stone,Ruth Stone,1915,2011,"Ruth Stone (1915–2011), American poet, author and teacher"
/wiki/Lisa_Gluskin_Stonestreet,Lisa Gluskin Stonestreet,1968,unknown,"Lisa Gluskin Stonestreet (born 1968), American poet and editor"
/wiki/Edward_Storer,Edward Storer,1880,1944,"Edward Storer (1880–1944), English writer, translator and poet, associated with Imagism"
/wiki/Theodor_Storm,Theodor Storm,1817,1888,"Theodor Storm (1817–1888), German writer and poet"
/wiki/Alfonsina_Storni,Alfonsina Storni,1892,1938,"Alfonsina Storni (1892–1938), Latin American Modernist poet"
/wiki/Mark_Strand,Mark Strand,1934,unknown,"Mark Strand (born 1934), Canadian-born American poet, essayist, and translator; US Poet Laureate, 1990–91"
/wiki/Botho_Strau%C3%9F,Botho Strauß,1944,unknown,"Botho Strauß (born 1944), German playwright, poet, and novelist"
/wiki/Joseph_Stroud,Joseph Stroud,1943,unknown,"Joseph Stroud (born 1943), American poet"
/wiki/Jesse_Stuart,Jesse Stuart,1907,1984,"Jesse Stuart (1907–1984), American writer known for short stories, poetry, and novels about Southern Appalachia"
/wiki/Su_Shi,Su Shi,1037,1101,"Su Shi (1037–1101), Song dynasty writer, poet, and artist"
/wiki/Su_Xiaoxiao,Su Xiaoxiao,unknown,501 AD,"Su Xiaoxiao (died c. 501 AD), courtesan and poet under Southern Qi Dynasty"
/wiki/John_Suckling_(poet),Sir John Suckling,1609,1642,"Sir John Suckling (1609–1642), English poet and inventor of the card game cribbage"
/wiki/Suleiman_the_Magnificent,Suleiman the Magnificent,1494,1566,"Suleiman the Magnificent (1494–1566), ruler of Ottoman Empire and Islamic poet"
/wiki/Jovan_Sunde%C4%8Di%C4%87,Jovan Sundečić,1825,1900,"Jovan Sundečić (1825–1900), Serbian poet"
/wiki/Cemal_S%C3%BCreya,Cemal Süreya,1931,1990,"Cemal Süreya (1931–1990), Turkish poet and writer"
/wiki/Abhi_Subedi,Abhi Subedi,1945,unknown,"Abhi Subedi (born 1945), Nepalese poet, playwright, and critic"
/wiki/Pingali_Surana,Pingali Surana,1501,unknown,"Pingali Surana (16th c.), Telugu poet, one of the Astadiggajas"
/wiki/Robert_Sward,Robert Sward,1933,unknown,"Robert Sward (born 1933), American and Canadian poet and novelist"
/wiki/Cole_Swensen,Cole Swensen,1955,unknown,"Cole Swensen (born 1955), American poet, translator, and copywriter; Guggenheim Fellowship in Poetry 2006"
/wiki/Karen_Swenson,Karen Swenson,1936,unknown,"Karen Swenson (born 1936), American poet"
/wiki/May_Swenson,May Swenson,1913,1989,"May Swenson (1913–1989), American poet and playwright"
/wiki/Marcin_%C5%9Awietlicki,Marcin Świetlicki,1961,unknown,"Marcin Świetlicki (born 1961), Polish poet, prose writer and musician"
/wiki/Jonathan_Swift,Jonathan Swift,1667,1745,"Jonathan Swift (1667–1745), Anglo-Irish satirist, essayist, and political pamphleteer"
/wiki/Algernon_Charles_Swinburne,Algernon Charles Swinburne,1837,1909,"Algernon Charles Swinburne (1837–1909), English poet, playwright, and novelist"
/wiki/Anna_%C5%9Awirszczy%C5%84ska,Anna Świrszczyńska,1909,1984,"Anna Świrszczyńska (aka Anna Swir) (1909–1984), Polish poet"
/wiki/Joshua_Sylvester,Joshua Sylvester,1563,1618,"Joshua Sylvester (1563–1618), English poet"
/wiki/Arthur_William_Symons,Arthur William Symons,1865,1945,"Arthur William Symons (1865–1945), English poet, critic and magazine editor"
/wiki/John_Millington_Synge,John Millington Synge,1871,1909,"John Millington Synge (1871–1909), Irish dramatist, poet, and collector of folklore"
/wiki/W%C5%82adys%C5%82aw_Syrokomla,Władysław Syrokomla,1823,1862,"Władysław Syrokomla (1823–1862), Polish poet and translator in the Russian Empire"
/wiki/L%C5%91rinc_Szab%C3%B3,Lőrinc Szabó,1900,1957,"Lőrinc Szabó (1900–1957), Hungarian poet and literary translator"
/wiki/Fruzina_Szalay,Fruzina Szalay,1864,1926,"Fruzina Szalay (1864–1926), Hungarian poet and translator"
/wiki/Miko%C5%82aj_S%C4%99p_Szarzy%C5%84ski,Mikołaj Sęp Szarzyński,1550,1581,"Mikołaj Sęp Szarzyński (c. 1550 – c. 1581), Polish poet, also in Latin"
/wiki/Arthur_Sze,Arthur Sze,1950,unknown,"Arthur Sze (born 1950), Chinese American poet"
/wiki/Bertalan_Szemere,Bertalan Szemere,1812,1869,"Bertalan Szemere (1812–1869), Hungarian poet and politician"
/wiki/Gyula_Szentessy,Gyula Szentessy,1870,1905,"Gyula Szentessy (1870–1905), Hungarian poet"
/wiki/George_Szirtes,George Szirtes,1948,unknown,"George Szirtes (born 1948), Hungary-born British poet and translator"
/wiki/Janusz_Szpota%C5%84ski,Janusz Szpotański,1929,2001,"Janusz Szpotański (1929–2001), Polish poet, satirist and translator"
/wiki/W%C5%82odzimierz_Szymanowicz,Włodzimierz Szymanowicz,1946,1967,"Włodzimierz Szymanowicz (1946–1967), Polish poet and painter"
/wiki/Wis%C5%82awa_Szymborska,Wisława Szymborska,1923,2012,"Wisława Szymborska (1923–2012), Polish poet, essayist, and translator; Nobel Prize in Literature 1996"
/wiki/Szymon_Szymonowic,Szymon Szymonowic,1558,1629,"Szymon Szymonowic (1558–1629), Polish poet"
/wiki/Rabindranath_Tagore,Rabindranath Tagore,1861,1941,"Rabindranath Tagore (1861–1941), Bengali polymath; 1913 Nobel Prize in Literature"
/wiki/Judit_Dukai_Tak%C3%A1ch,Judit Dukai Takách,1795,1836,"Judit Dukai Takách (Malvina, 1795–1836), Hungarian poet"
/wiki/Bogi_Tak%C3%A1cs,Bogi Takács,1983,unknown,"Bogi Takács (born 1983), Hungarian poet and fiction writer in the U.S."
/wiki/Taliesin,Taliesin,501,unknown,"Taliesin (fl. 6th c.), British poet of post-Roman period"
/wiki/Meary_James_Thurairajah_Tambimuttu,Meary James Thurairajah Tambimuttu,1915,1983,"Meary James Thurairajah Tambimuttu (1915–1983), Tamil poet, editor, and critic"
/wiki/Maxim_Tank,Maxim Tank,1912,1996,"Maxim Tank (1912–1996), Belarusian poet"
/wiki/Tao_Yuanming,Tao Qian,365,427,"Tao Qian (365–427), Chinese poet of Six Dynasties period"
/wiki/Jovica_Tasevski-Eternijan,Jovica Tasevski-Eternijan,1976,unknown,"Jovica Tasevski-Eternijan (born 1976), Macedonian poet, essayist, and literary critic"
/wiki/Alain_Tasso,Alain Tasso,1962,unknown,"Alain Tasso (born 1962), Franco-Lebanese poet, painter, and critic"
/wiki/Torquato_Tasso,Torquato Tasso,1544,1595,"Torquato Tasso (1544–1595), Italian poet; best known for Jerusalem Delivered"
/wiki/Allen_Tate,Allen Tate,1899,1979,"Allen Tate (1899–1979), American poet, essayist, and social commentator; US Poet Laureate 1943–44"
/wiki/James_Tate_(writer),James Tate,1943,unknown,"James Tate (born 1943), American poet; 1992 Pulitzer Prize for Poetry"
/wiki/Emma_Tatham,Emma Tatham,1829,1855,"Emma Tatham (1829–1855), English poet"
/wiki/Edward_Taylor,Edward Taylor,1642,1729,"Edward Taylor (c. 1642–1729), colonial American poet, physician, and pastor"
/wiki/Emily_Taylor,Emily Taylor,1795,1872,"Emily Taylor (1795–1872), English poet and children's writer"
/wiki/Henry_Taylor_(dramatist),Henry Taylor,1800,1886,"Henry Taylor (1800–1886), English poet and dramatist"
/wiki/Henry_S._Taylor,Henry S. Taylor,1942,unknown,"Henry S. Taylor (born 1942), American poet; 1986 Pulitzer Prize for Poetry"
/wiki/Jane_Taylor_(poet),Jane Taylor,1783,1824,"Jane Taylor (1783–1824), English poet and novelist"
/wiki/Sara_Teasdale,Sara Teasdale,1884,1933,"Sara Teasdale (1884–1933), American lyric poet"
/wiki/Guru_Tegh_Bahadur,Guru Tegh Bahadur,1621,1675,"Guru Tegh Bahadur (1621–1675), Sikh Guru and Punjabi poet"
/wiki/Telesilla,Telesilla,510 BC, BC,"Telesilla (fl. 510 BC), Greek poet"
/wiki/William_Tennant,William Tennant,1784,1848,"William Tennant (1784–1848), Scottish scholar and poet."
"/wiki/Alfred,_Lord_Tennyson","Alfred, Lord Tennyson",1809,1892,"Alfred, Lord Tennyson (1809–1892), English poet; Poet Laureate of the United Kingdom 1850–1892"
/wiki/Vahan_Terian,Vahan Terian,1885,1920,"Vahan Terian (1885–1920), Armenian poet, lyricist, and public activist"
/wiki/Elaine_Terranova,Elaine Terranova,1939,unknown,"Elaine Terranova (born 1939), American poet"
/wiki/Lucy_Terry,Lucy Terry,1730,1821,"Lucy Terry (c. 1730–1821), African-American poet; author of oldest known work by African American"
/wiki/A._S._J._Tessimond,A. S. J. Tessimond,1902,1962,"A. S. J. Tessimond (1902–1962), English poet"
/wiki/Neyzen_Tevfik,Neyzen Tevfik,1879,1953,"Neyzen Tevfik (1879–1953), Turkish poet, satirist, and ney performer"""
/wiki/K%C3%A1lm%C3%A1n_Thaly,Kálmán Thaly,1839,1909,"Kálmán Thaly (1839–1909), Hungarian poet and politician"
/wiki/Ernest_Thayer,Ernest Thayer,1863,1940,"Ernest Thayer (1863–1940), American writer and poet"
/wiki/John_Thelwall,John Thelwall,1764,1834,"John Thelwall (1764–1834), English poet and essayist"
/wiki/Theocritus,Theocritus,300 BC,unknown,"Theocritus (fl. 3rd c. BC), Greek bucolic poet"
/wiki/Jan_Theuninck,Jan Theuninck,1954,unknown,"Jan Theuninck (born 1954), Belgian painter and poet"
/wiki/Nandi_Thimmana,Nandi Thimmana,1401,unknown,"Nandi Thimmana (15th to 16th cc.), Telugu poet, one of the Astadiggajas at court of King Krishnadevaraya"
/wiki/Thiruvalluvar,Thiruvalluvar,31 BC, BC,"Thiruvalluvar (31 BC), Tamil poet and philosopher"
/wiki/Dylan_Thomas,Dylan Thomas,1914,1953,"Dylan Thomas (1914–1953), Welsh poet and writer in English"
/wiki/Edward_Thomas_(poet),Edward Thomas,1878,1917,"Edward Thomas (1878–1917), Welsh poet and essayist in English"
/wiki/Lorenzo_Thomas_(poet),Lorenzo Thomas,1944,2005,"Lorenzo Thomas (1944–2005), American poet and critic"
/wiki/R._S._Thomas,R. S. Thomas,1913,2000,"R. S. Thomas (1913–2000), Welsh poet in English and Anglican priest"
/wiki/John_Thompson_(poet),John Thompson,1938,1976,"John Thompson (1938–1976), English-born Canadian poet"
/wiki/John_Reuben_Thompson,John Reuben Thompson,1823,1873,"John Reuben Thompson (1823–1873), American poet, journalist, editor, and publisher"
/wiki/Francis_Thompson,Francis Thompson,1859,1907,"Francis Thompson (1859–1907), English poet and ascetic"
/wiki/James_Thomson_(poet),James Thomson,1700,1748,"James Thomson (1700–1748), Scottish poet and playwright; lyrics of Rule, Britannia!"
/wiki/James_Thomson_(B.V.),James Thomson,1834,1882,"James Thomson (Bysshe Vanolis, 1834–1882), Scottish Victorian poet"
/wiki/Henry_David_Thoreau,Henry David Thoreau,1817,1862,"Henry David Thoreau (1817–1862), American author, poet, and philosopher"
/wiki/Georg_Thurmair,Georg Thurmair,1909,1984,"Georg Thurmair (1909–1984), German poet and hymn writer"
/wiki/Maria_Luise_Thurmair,Maria Luise Thurmair,1918,2005,"Maria Luise Thurmair (1918–2005), German poet and hymn writer"
/wiki/Joseph_Thurston_(poet),Joseph Thurston,1704,1732,"Joseph Thurston (1704–1732), English poet"
/wiki/Anthony_Thwaite,Anthony Thwaite,1930,unknown,"Anthony Thwaite (born 1930), English poet and writer"
/wiki/Tibullus,Tibullus,54 BC,19 BC,"Tibullus (c. 54–19 BC), Latin poet and writer of elegies"
/wiki/Chidiock_Tichborne,Chidiock Tichborne,1558,1586,"Chidiock Tichborne (1558–1586), English conspirator and poet"
/wiki/Thomas_Tickell,Thomas Tickell,1685,1740,"Thomas Tickell (1685–1740), English poet and man of letters"
/wiki/Ludwig_Tieck,Ludwig Tieck,1773,1853,"Ludwig Tieck (1773–1853), German poet, translator, editor, and critic"
/wiki/Tikkana,Tikkana,1205,1288,"Tikkana (1205–1288), Telugu poet, translator of Mahabharata"
/wiki/Gary_Tillery,Gary Tillery,1947,unknown,"Gary Tillery (born 1947), American writer, poet, and artist"
